date,time,toplam,dogalgaz,ruzgar,linyit,tasKomur,ithalKomur,fuelOil,jeotermal,barajli,nafta,biokutle,akarsu,gunes,diger,source_type
2022-03-06T01:00:00+03:00,01:00,29031.09,4233.84,3559.91,4923.6,260.0,4006.5,7.0,1187.9,5917.02,0.0,751.67,3700.95,0.0,482.7,fdpp
2022-03-06T02:00:00+03:00,02:00,27343.26,3998.14,3623.16,4443.5,260.0,3734.4,7.0,1188.0,5266.32,0.0,750.69,3590.45,0.0,481.6,fdpp
2022-03-06T03:00:00+03:00,03:00,26611.31,3978.74,3674.38,4620.6,260.0,3469.3,0.0,1189.0,4786.82,0.0,749.87,3418.1,0.0,464.5,fdpp
2022-03-06T04:00:00+03:00,04:00,26197.57,4362.27,3693.45,4658.5,260.0,3451.8,7.0,1189.8,3938.12,0.0,755.37,3417.86,0.0,463.4,fdpp
2022-03-06T05:00:00+03:00,05:00,26202.42,4202.74,3796.5,4786.3,260.0,3233.5,7.0,1188.64,4087.72,0.0,754.07,3429.45,0.0,456.5,fdpp
2022-03-06T06:00:00+03:00,06:00,26190.42,4396.14,3795.96,4699.3,260.0,3354.1,0.0,1188.14,3822.32,0.0,756.27,3459.86,0.0,458.33,fdpp
2022-03-06T07:00:00+03:00,07:00,26330.76,4588.45,3704.19,4956.3,260.0,3257.9,7.0,1188.54,3621.02,0.0,759.44,3507.11,0.0,480.81,fdpp
2022-03-06T08:00:00+03:00,08:00,26671.36,4355.39,3745.68,5031.4,260.0,3647.9,0.0,1177.74,3634.92,0.0,768.02,3463.79,0.0,586.52,fdpp
2022-03-06T09:00:00+03:00,09:00,27381.54,5291.59,3669.63,4825.4,260.0,3321.2,0.0,1172.8,3873.02,0.0,775.77,3466.24,0.0,725.89,fdpp
2022-03-06T10:00:00+03:00,10:00,28035.83,5645.02,3451.8,4841.4,260.0,3460.8,0.0,1165.6,4102.72,0.0,775.29,3508.71,0.0,824.49,fdpp
2022-03-06T11:00:00+03:00,11:00,28863.89,5993.87,3307.72,4831.4,260.0,3553.5,0.0,1159.2,4659.82,0.0,775.2,3438.42,0.0,884.76,fdpp
2022-03-06T12:00:00+03:00,12:00,28761.08,6002.75,3182.92,4853.4,260.0,3712.5,0.0,1153.2,4632.42,0.0,775.3,3261.33,0.0,927.26,fdpp
2022-03-06T13:00:00+03:00,13:00,29443.6,6844.69,3133.13,4818.5,260.0,3691.0,0.0,1144.8,4549.72,0.0,777.5,3268.63,0.0,955.63,fdpp
2022-03-06T14:00:00+03:00,14:00,29340.96,6787.15,3068.65,4736.4,260.0,3886.5,0.0,1141.3,4389.82,0.0,775.1,3366.97,0.0,929.07,fdpp
2022-03-06T15:00:00+03:00,15:00,29500.86,6860.27,3085.09,4853.5,260.0,4162.0,0.0,1140.4,4137.82,0.0,785.8,3410.57,0.0,805.41,fdpp
2022-03-06T16:00:00+03:00,16:00,30138.5,7083.09,3215.82,4809.0,260.0,4161.0,0.0,1142.3,4392.22,0.0,787.32,3565.77,0.0,721.98,fdpp
2022-03-06T17:00:00+03:00,17:00,30995.31,7529.72,3274.01,4801.4,260.0,4164.0,0.0,1145.8,4842.22,0.0,783.5,3616.92,0.0,577.74,fdpp
2022-03-06T18:00:00+03:00,18:00,32670.39,7958.49,3361.04,4985.4,260.0,4165.0,0.0,1148.7,5785.72,0.0,776.66,3758.86,0.0,470.52,fdpp
2022-03-06T19:00:00+03:00,19:00,34102.48,7949.55,3382.64,5011.4,260.0,4165.0,0.0,1151.3,7123.72,0.0,770.56,3806.01,0.0,482.3,fdpp
2022-03-06T20:00:00+03:00,20:00,33611.6,7916.45,3350.17,5021.4,260.0,3890.5,0.0,1156.1,6993.12,0.0,768.72,3772.94,0.0,482.2,fdpp
2022-03-06T21:00:00+03:00,21:00,32686.07,7452.83,3249.75,5024.1,260.0,3695.5,0.0,1160.6,6896.12,0.0,766.7,3697.97,0.0,482.5,fdpp
2022-03-06T22:00:00+03:00,22:00,32817.88,6949.27,3140.3,5002.6,260.0,3692.5,0.0,1163.8,7840.62,0.0,769.3,3517.39,0.0,482.1,fdpp
2022-03-06T23:00:00+03:00,23:00,31670.62,6224.88,2987.41,4937.4,260.0,3751.0,0.0,1165.3,7711.02,0.0,763.62,3391.89,0.0,478.1,fdpp
2022-03-07T00:00:00+03:00,00:00,29940.91,5720.94,2757.25,4964.3,260.0,3864.1,0.0,1161.9,6605.22,0.0,743.01,3412.49,0.0,451.7,fdpp
2022-03-07T01:00:00+03:00,01:00,27997.07,5144.14,2637.49,4964.3,260.0,3989.7,0.0,1162.5,5305.92,0.0,744.38,3328.74,0.0,459.9,fdpp
2022-03-07T02:00:00+03:00,02:00,26903.88,5011.54,2549.54,4960.3,260.0,3959.2,0.0,1163.5,4650.72,0.0,744.11,3145.37,0.0,459.6,fdpp
2022-03-07T03:00:00+03:00,03:00,26256.37,4993.04,2482.27,4960.3,260.0,4075.5,0.0,1163.7,3979.02,0.0,746.18,3136.36,0.0,460.0,fdpp
2022-03-07T04:00:00+03:00,04:00,25997.47,4951.18,2438.62,4952.3,260.0,4079.5,0.0,1165.9,3861.52,0.0,746.98,3081.57,0.0,459.9,fdpp
2022-03-07T05:00:00+03:00,05:00,26104.78,5045.04,2348.22,4849.3,260.0,4081.5,0.0,1166.8,3922.12,0.0,745.98,3226.22,0.0,459.6,fdpp
2022-03-07T06:00:00+03:00,06:00,26987.27,5835.09,2290.31,4850.3,260.0,4079.5,0.0,1168.2,3922.02,0.0,746.58,3372.93,0.0,462.34,fdpp
2022-03-07T07:00:00+03:00,07:00,28887.4,6748.31,2311.45,4890.3,260.0,4468.2,0.0,1166.6,4368.92,0.0,750.26,3420.88,0.0,502.48,fdpp
2022-03-07T08:00:00+03:00,08:00,32311.6,8112.66,2403.3,4838.5,260.0,5660.2,0.0,1136.1,4806.72,0.0,759.03,3522.96,0.0,812.13,fdpp
2022-03-07T09:00:00+03:00,09:00,34183.56,9091.87,2396.6,4878.5,260.0,5759.2,0.0,1134.7,5235.82,0.0,772.48,3523.92,0.0,1130.47,fdpp
2022-03-07T10:00:00+03:00,10:00,35643.95,9579.37,2432.75,4924.5,260.0,5979.2,0.0,1130.1,5685.32,0.0,773.51,3622.42,0.0,1256.78,fdpp
2022-03-07T11:00:00+03:00,11:00,36218.31,9510.87,2593.16,4938.5,260.0,6021.2,0.0,1122.9,6091.02,0.0,770.71,3634.42,0.0,1275.53,fdpp
2022-03-07T12:00:00+03:00,12:00,35629.47,9505.47,2644.65,4963.3,260.0,5921.2,0.0,1119.8,5543.02,0.0,772.21,3643.34,0.0,1256.48,fdpp
2022-03-07T13:00:00+03:00,13:00,35397.1,9501.19,2709.94,4998.5,266.0,6015.2,0.0,1114.5,5114.02,0.0,774.21,3660.59,0.0,1242.95,fdpp
2022-03-07T14:00:00+03:00,14:00,35847.17,9742.64,2789.82,4988.38,266.0,6015.2,0.0,1110.9,5305.42,0.0,769.21,3692.22,0.0,1167.38,fdpp
2022-03-07T15:00:00+03:00,15:00,35713.56,9830.78,2858.03,4983.35,266.0,5986.2,0.0,1109.1,5154.42,0.0,776.01,3700.79,0.0,1048.88,fdpp
2022-03-07T16:00:00+03:00,16:00,35536.21,9434.75,2892.11,5092.78,260.0,5966.2,0.0,1111.5,5422.02,0.0,777.84,3708.01,0.0,871.0,fdpp
2022-03-07T17:00:00+03:00,17:00,36156.24,9433.23,2742.43,5091.39,260.0,5977.2,0.0,1114.0,6333.62,0.0,775.01,3793.39,0.0,635.97,fdpp
2022-03-07T18:00:00+03:00,18:00,36324.12,9526.71,2741.13,4979.87,260.0,6018.2,0.0,1120.8,6631.92,0.0,770.47,3781.83,0.0,493.19,fdpp
2022-03-07T19:00:00+03:00,19:00,37365.07,9533.33,2690.69,4967.8,237.0,6018.2,0.0,1125.4,7756.32,0.0,770.87,3783.96,0.0,481.5,fdpp
2022-03-07T20:00:00+03:00,20:00,36369.04,8947.87,2582.78,4942.4,260.0,6018.2,0.0,1131.7,7461.32,0.0,769.84,3773.13,0.0,481.8,fdpp
2022-03-07T21:00:00+03:00,21:00,35325.63,8437.01,2386.05,4944.69,260.0,5840.2,0.0,1138.9,7334.82,0.0,770.51,3731.15,0.0,482.3,fdpp
2022-03-07T22:00:00+03:00,22:00,35009.77,7662.94,2296.52,4793.37,260.0,5842.2,0.0,1144.1,8045.92,0.0,770.71,3712.31,0.0,481.7,fdpp
2022-03-07T23:00:00+03:00,23:00,33859.46,6954.39,2119.73,4772.47,260.0,5844.2,0.0,1146.0,7893.42,0.0,763.54,3623.81,0.0,481.9,fdpp
2022-03-08T00:00:00+03:00,00:00,31190.57,5827.35,1962.6,4840.3,260.0,5130.7,0.0,1152.1,7300.32,0.0,741.15,3533.95,0.0,442.1,fdpp
2022-03-08T01:00:00+03:00,01:00,29176.29,5356.45,1950.02,4842.9,260.0,5131.7,0.0,1155.0,5791.32,0.0,747.92,3497.38,0.0,443.6,fdpp
2022-03-08T02:00:00+03:00,02:00,28308.15,5338.25,1898.76,4804.3,260.0,5130.7,0.0,1156.8,5061.42,0.0,747.84,3468.38,0.0,441.7,fdpp
2022-03-08T03:00:00+03:00,03:00,27644.48,5318.2,1862.74,4733.3,260.0,4950.7,0.0,1159.3,4857.02,0.0,741.62,3320.0,0.0,441.6,fdpp
2022-03-08T04:00:00+03:00,04:00,27634.74,5274.05,1890.99,4730.3,260.0,4950.7,0.0,1161.4,4770.72,0.0,753.62,3400.96,0.0,442.0,fdpp
2022-03-08T05:00:00+03:00,05:00,27718.09,5344.11,1933.33,4778.3,260.0,4951.7,0.0,1159.0,4692.32,0.0,754.92,3402.31,0.0,442.1,fdpp
2022-03-08T06:00:00+03:00,06:00,28450.62,5673.2,2144.44,4838.3,260.0,4950.7,0.0,1158.2,4783.22,0.0,755.72,3443.33,0.0,443.51,fdpp
2022-03-08T07:00:00+03:00,07:00,29001.86,6033.32,2237.94,4848.3,260.0,5128.7,0.0,1159.4,4592.42,0.0,757.69,3518.14,0.0,465.95,fdpp
2022-03-08T08:00:00+03:00,08:00,32305.04,7971.17,2477.79,4848.38,260.0,5705.2,0.0,1161.8,4904.12,0.0,765.17,3593.16,0.0,618.25,fdpp
2022-03-08T09:00:00+03:00,09:00,34438.55,8984.14,2692.29,4838.4,260.0,5713.2,0.0,1147.1,5592.32,0.0,775.02,3675.41,0.0,760.67,fdpp
2022-03-08T10:00:00+03:00,10:00,35623.4,9521.84,2886.73,4837.32,260.0,5718.7,0.0,1140.9,5852.82,0.0,777.94,3731.85,0.0,895.3,fdpp
2022-03-08T11:00:00+03:00,11:00,36589.89,9979.24,2981.84,4850.4,260.0,5717.7,0.0,1129.6,6170.82,0.0,765.85,3715.45,0.0,1018.99,fdpp
2022-03-08T12:00:00+03:00,12:00,36198.8,10202.14,3075.15,4892.37,260.0,5704.5,0.0,1123.8,5491.82,0.0,775.85,3594.18,0.0,1078.99,fdpp
2022-03-08T13:00:00+03:00,13:00,36024.92,10213.56,3280.7,4855.4,260.0,5708.7,0.0,1118.2,5160.72,0.0,774.05,3619.98,0.0,1033.61,fdpp
2022-03-08T14:00:00+03:00,14:00,36238.86,10275.51,3342.2,4915.4,260.0,5339.7,0.0,1111.3,5570.72,0.0,772.35,3620.17,0.0,1031.51,fdpp
2022-03-08T15:00:00+03:00,15:00,36434.57,10307.08,3553.03,4935.4,260.0,5340.7,0.0,1111.4,5515.22,0.0,775.45,3670.24,0.0,966.05,fdpp
2022-03-08T16:00:00+03:00,16:00,36757.96,10099.45,3777.42,4915.4,260.0,5280.7,15.0,1111.8,5906.02,0.0,774.27,3725.04,0.0,892.86,fdpp
2022-03-08T17:00:00+03:00,17:00,37759.89,10039.43,3930.92,4930.4,260.0,5270.2,15.0,1116.5,7048.72,0.0,777.25,3775.18,0.0,596.29,fdpp
2022-03-08T18:00:00+03:00,18:00,37746.3,10031.41,4057.73,4927.4,260.0,5113.7,12.0,1119.7,7260.13,0.0,772.81,3767.78,0.0,423.64,fdpp
2022-03-08T19:00:00+03:00,19:00,38435.61,9803.23,4205.89,4982.4,260.0,5057.3,0.0,1127.4,8161.72,0.0,770.87,3656.7,0.0,410.1,fdpp
2022-03-08T20:00:00+03:00,20:00,37737.99,9062.44,4472.42,4988.4,260.0,5047.8,0.0,1152.1,8002.23,0.0,766.57,3576.33,0.0,409.7,fdpp
2022-03-08T21:00:00+03:00,21:00,36632.56,8419.88,4675.67,4991.4,260.0,4840.5,0.0,1154.4,7726.62,0.0,765.35,3383.54,0.0,415.2,fdpp
2022-03-08T22:00:00+03:00,22:00,35606.44,6919.71,4761.81,4737.4,260.0,4755.7,7.0,1160.9,8412.62,0.0,764.75,3362.35,0.0,464.2,fdpp
2022-03-08T23:00:00+03:00,23:00,34098.02,6178.56,4762.98,4665.4,260.0,4327.7,10.0,1165.8,8153.42,0.0,756.47,3351.89,0.0,465.8,fdpp
2022-03-09T00:00:00+03:00,00:00,31545.86,4862.73,5070.9,4816.3,250.0,3460.5,12.0,1177.5,7248.12,0.0,759.85,3424.16,0.0,463.8,fdpp
2022-03-09T01:00:00+03:00,01:00,29700.11,4534.53,5088.26,4774.3,250.0,3381.5,12.0,1183.29,5729.12,0.0,763.82,3519.99,0.0,463.3,fdpp
2022-03-09T02:00:00+03:00,02:00,28683.64,4381.73,5173.21,4796.3,250.0,3370.5,12.0,1185.8,4881.72,0.0,763.94,3405.04,0.0,463.4,fdpp
2022-03-09T03:00:00+03:00,03:00,27985.65,4128.73,5293.0,4788.3,250.0,3369.5,12.0,1187.0,4552.42,0.0,763.52,3177.88,0.0,463.3,fdpp
2022-03-09T04:00:00+03:00,04:00,27145.95,3934.73,5111.99,4665.3,250.0,3373.2,12.0,1187.3,4303.32,0.0,766.72,3077.69,0.0,463.7,fdpp
2022-03-09T05:00:00+03:00,05:00,27330.3,4057.43,5034.48,4725.3,250.0,3422.5,12.0,1188.99,4230.92,0.0,766.52,3178.46,0.0,463.7,fdpp
2022-03-09T06:00:00+03:00,06:00,28806.7,5061.72,5019.63,4776.3,250.0,3536.5,12.0,1181.9,4410.82,0.0,768.12,3325.08,0.0,464.63,fdpp
2022-03-09T07:00:00+03:00,07:00,30987.45,5701.13,4959.0,4810.3,250.0,4250.5,11.0,1172.2,5178.92,0.0,767.69,3406.05,0.0,480.66,fdpp
2022-03-09T08:00:00+03:00,08:00,34265.31,7582.48,4962.49,4789.03,250.0,4930.5,8.0,1166.0,5633.82,0.0,770.17,3624.4,0.0,548.42,fdpp
2022-03-09T09:00:00+03:00,09:00,36181.86,8993.5,5018.84,4771.2,250.0,4933.5,11.0,1157.5,5952.42,0.0,778.27,3666.26,0.0,649.37,fdpp
2022-03-09T10:00:00+03:00,10:00,37523.23,9870.42,5117.08,4671.24,250.0,4934.5,10.0,1150.2,6306.02,0.0,779.52,3733.17,0.0,701.08,fdpp
2022-03-09T11:00:00+03:00,11:00,37982.61,9868.47,5215.35,4738.97,250.0,4932.5,12.0,1142.3,6628.72,0.0,774.4,3654.79,0.0,765.11,fdpp
2022-03-09T12:00:00+03:00,12:00,37059.98,9705.25,5322.3,4635.52,250.0,4929.5,10.5,1138.1,5933.12,0.0,768.25,3562.43,0.0,805.01,fdpp
2022-03-09T13:00:00+03:00,13:00,37095.01,9778.21,5366.44,4772.93,250.0,4925.5,7.5,1132.6,5770.42,0.0,745.79,3562.35,0.0,783.27,fdpp
2022-03-09T14:00:00+03:00,14:00,37370.85,9728.52,5584.57,4915.34,250.0,4554.5,7.5,1120.7,6101.12,0.0,741.95,3576.48,0.0,790.17,fdpp
2022-03-09T15:00:00+03:00,15:00,37277.67,9622.43,5769.06,4791.8,250.0,4555.5,7.5,1127.1,6027.22,0.0,745.05,3615.5,0.0,766.51,fdpp
2022-03-09T16:00:00+03:00,16:00,37465.24,9392.3,6006.1,4745.37,250.0,4497.5,7.5,1134.5,6275.02,0.0,772.97,3668.74,0.0,715.24,fdpp
2022-03-09T17:00:00+03:00,17:00,38215.86,9411.19,6190.74,4745.27,250.0,4497.5,7.5,1138.9,6957.02,0.0,778.85,3651.75,0.0,587.14,fdpp
2022-03-09T18:00:00+03:00,18:00,38168.9,9364.36,6217.12,4920.38,250.0,4507.5,0.5,1144.6,6878.32,0.0,782.35,3634.7,0.0,469.07,fdpp
2022-03-09T19:00:00+03:00,19:00,38626.28,9088.25,6283.59,4882.4,250.0,4378.8,1.5,1159.5,7746.82,0.0,774.61,3600.91,0.0,459.9,fdpp
2022-03-09T20:00:00+03:00,20:00,37904.82,8671.95,6357.96,4872.4,250.0,4135.5,2.5,1170.1,7648.82,0.0,771.63,3565.66,0.0,458.3,fdpp
2022-03-09T21:00:00+03:00,21:00,36703.34,7916.35,6422.92,4827.48,250.0,3921.5,0.5,1173.7,7462.82,0.0,771.85,3498.62,0.0,457.6,fdpp
2022-03-09T22:00:00+03:00,22:00,35761.59,6461.43,6391.04,4875.3,250.0,3740.5,0.5,1177.3,8252.02,0.0,763.85,3392.35,0.0,457.3,fdpp
2022-03-09T23:00:00+03:00,23:00,34324.07,5133.13,6320.69,4887.1,250.0,3922.5,0.5,1179.3,8110.32,0.0,757.67,3305.06,0.0,457.8,fdpp
2022-03-10T00:00:00+03:00,00:00,32603.99,4828.74,6114.89,4678.8,250.0,3767.9,3.0,1181.7,7283.42,0.0,763.59,3270.55,0.0,461.4,fdpp
2022-03-10T01:00:00+03:00,01:00,30808.81,4711.34,6021.06,4684.8,250.0,3570.1,5.8,1185.7,5858.42,0.0,762.66,3298.03,0.0,460.9,fdpp
2022-03-10T02:00:00+03:00,02:00,29492.82,4608.74,6038.95,4604.8,250.0,3324.5,7.0,1188.4,4974.52,0.0,760.54,3274.37,0.0,461.0,fdpp
2022-03-10T03:00:00+03:00,03:00,29006.25,4459.74,6068.3,4626.8,250.0,3325.5,7.0,1192.94,4663.52,0.0,761.36,3190.09,0.0,461.0,fdpp
2022-03-10T04:00:00+03:00,04:00,28682.61,4395.04,6035.65,4606.1,255.0,3324.5,7.0,1192.64,4505.92,0.0,760.76,3138.5,0.0,461.5,fdpp
2022-03-10T05:00:00+03:00,05:00,28767.39,4515.36,5927.09,4553.7,255.0,3324.5,7.0,1192.44,4555.52,0.0,759.66,3215.82,0.0,461.3,fdpp
2022-03-10T06:00:00+03:00,06:00,29400.27,4997.28,5918.15,4541.8,255.0,3323.5,7.0,1193.24,4670.52,0.0,766.76,3264.89,0.0,462.13,fdpp
2022-03-10T07:00:00+03:00,07:00,31074.66,5907.8,5954.41,4481.8,245.0,3523.5,6.0,1193.64,5146.42,0.0,766.31,3363.99,0.0,485.79,fdpp
2022-03-10T08:00:00+03:00,08:00,34486.68,8089.26,6025.59,4532.85,245.0,3814.5,6.0,1196.04,5711.52,0.0,777.71,3463.97,0.0,624.24,fdpp
2022-03-10T09:00:00+03:00,09:00,35785.96,8787.56,6097.31,4593.62,245.0,3819.5,6.0,1191.84,5942.32,0.0,787.86,3560.78,0.0,754.17,fdpp
2022-03-10T10:00:00+03:00,10:00,37552.29,9832.95,6201.66,4575.28,255.0,3823.5,8.0,1192.64,6328.42,0.0,786.94,3670.59,0.0,877.31,fdpp
2022-03-10T11:00:00+03:00,11:00,38319.48,10288.5,6361.31,4580.86,253.0,3821.5,5.0,1182.3,6517.92,0.0,760.59,3642.39,0.0,906.11,fdpp
2022-03-10T12:00:00+03:00,12:00,37683.48,10261.31,6553.09,4571.9,253.0,3812.5,0.0,1177.6,5975.82,0.0,757.19,3384.4,0.0,936.67,fdpp
2022-03-10T13:00:00+03:00,13:00,37675.85,10284.8,6649.79,4465.9,252.0,3808.5,1.0,1172.2,5955.22,0.0,757.99,3429.14,0.0,899.31,fdpp
2022-03-10T14:00:00+03:00,14:00,37940.79,10312.46,6841.93,4314.89,251.0,3614.5,0.0,1170.6,6326.32,0.0,758.99,3453.18,0.0,896.92,fdpp
2022-03-10T15:00:00+03:00,15:00,38177.16,10317.25,7189.83,4264.9,251.0,3613.5,2.0,1171.0,6309.42,0.0,770.09,3467.76,0.0,820.41,fdpp
2022-03-10T16:00:00+03:00,16:00,38719.73,9953.59,7325.31,4324.88,251.0,3615.5,3.0,1179.0,7018.72,0.0,797.27,3520.13,0.0,731.33,fdpp
2022-03-10T17:00:00+03:00,17:00,38744.31,9227.1,7451.84,4124.76,251.0,3615.5,0.0,1182.5,7898.42,0.0,790.49,3626.92,0.0,575.78,fdpp
2022-03-10T18:00:00+03:00,18:00,38566.97,9101.89,7562.0,4124.9,245.0,3612.5,0.0,1188.9,7788.92,0.0,787.05,3684.25,0.0,471.56,fdpp
2022-03-10T19:00:00+03:00,19:00,39074.62,8938.86,7604.98,4278.6,245.0,3611.5,0.0,1195.04,8359.31,0.0,775.95,3604.88,0.0,460.5,fdpp
2022-03-10T20:00:00+03:00,20:00,38091.07,8392.07,7658.68,4264.9,245.0,3550.5,0.0,1196.74,8114.62,0.0,776.77,3430.99,0.0,460.8,fdpp
2022-03-10T21:00:00+03:00,21:00,36872.23,7466.53,7657.3,4354.1,213.0,3454.5,0.0,1202.04,7964.62,0.0,775.09,3324.85,0.0,460.2,fdpp
2022-03-10T22:00:00+03:00,22:00,36327.63,5641.64,7665.34,4398.9,245.0,3447.5,0.0,1204.44,9104.62,0.0,763.69,3395.9,0.0,460.6,fdpp
2022-03-10T23:00:00+03:00,23:00,34840.08,5141.54,7661.28,4415.9,245.0,3203.8,0.0,1205.24,8518.22,0.0,756.77,3231.13,0.0,461.2,fdpp
2022-03-11T00:00:00+03:00,00:00,31807.47,4399.19,7603.88,4250.8,243.0,2756.1,7.5,1205.1,6850.82,0.0,740.21,3304.57,0.0,446.3,fdpp
2022-03-11T01:00:00+03:00,01:00,30152.4,4025.61,7589.45,4385.8,243.0,2492.3,7.5,1204.5,5727.42,0.0,747.28,3283.54,0.0,446.0,fdpp
2022-03-11T02:00:00+03:00,02:00,28559.25,3305.71,7592.57,4298.8,243.0,2492.6,1.5,1208.3,4976.92,0.0,749.66,3244.49,0.0,445.7,fdpp
2022-03-11T03:00:00+03:00,03:00,27933.34,3321.71,7593.99,4298.8,243.0,2434.5,1.5,1209.9,4596.62,0.0,749.38,3038.54,0.0,445.4,fdpp
2022-03-11T04:00:00+03:00,04:00,27724.22,3290.71,7506.88,4238.8,243.0,2433.5,1.5,1212.8,4568.82,0.0,758.08,3024.73,0.0,445.4,fdpp
2022-03-11T05:00:00+03:00,05:00,27964.92,3456.38,7500.34,4240.1,246.0,2633.5,1.5,1213.3,4441.52,0.0,757.68,3029.0,0.0,445.6,fdpp
2022-03-11T06:00:00+03:00,06:00,28852.31,4577.57,7338.85,4311.5,246.0,2545.9,8.5,1213.7,4311.32,0.0,759.38,3100.48,0.0,439.11,fdpp
2022-03-11T07:00:00+03:00,07:00,30657.87,5257.13,7307.57,4311.8,246.0,3032.5,7.5,1211.1,4939.82,0.0,763.21,3119.23,0.0,462.01,fdpp
2022-03-11T08:00:00+03:00,08:00,34740.91,7703.79,6993.39,4342.9,246.0,3646.5,7.5,1207.3,5754.72,0.0,768.18,3480.1,0.0,590.53,fdpp
2022-03-11T09:00:00+03:00,09:00,36357.54,8652.72,6967.45,4385.6,246.0,3644.5,7.5,1202.3,6123.92,0.0,777.03,3556.46,0.0,794.06,fdpp
2022-03-11T10:00:00+03:00,10:00,37203.44,8984.3,6929.8,4330.9,246.0,3646.5,7.5,1195.8,6611.22,0.0,767.51,3596.87,0.0,887.04,fdpp
2022-03-11T11:00:00+03:00,11:00,37697.86,9354.91,6875.6,4320.88,246.0,3644.5,7.5,1191.5,6696.42,0.0,777.26,3599.88,0.0,983.41,fdpp
2022-03-11T12:00:00+03:00,12:00,36655.52,9167.2,6765.96,4284.9,246.0,3650.5,7.5,1187.1,6031.92,0.0,780.01,3530.79,0.0,1003.64,fdpp
2022-03-11T13:00:00+03:00,13:00,35789.59,9192.43,6662.58,4284.9,246.0,3647.5,7.5,1185.2,5179.92,0.0,780.91,3499.02,0.0,1103.63,fdpp
2022-03-11T14:00:00+03:00,14:00,36653.65,9468.99,6684.12,4295.9,246.0,3647.5,7.5,1181.6,5679.92,0.0,783.61,3553.15,0.0,1105.36,fdpp
2022-03-11T15:00:00+03:00,15:00,36598.38,9705.19,6601.36,4306.9,246.0,3648.5,7.5,1181.5,5540.12,0.0,780.58,3591.39,0.0,989.34,fdpp
2022-03-11T16:00:00+03:00,16:00,37326.02,9797.4,6543.25,4307.9,246.0,3650.5,7.5,1183.0,6297.22,0.0,782.89,3616.55,0.0,893.81,fdpp
2022-03-11T17:00:00+03:00,17:00,37706.15,9847.38,6365.22,4331.81,246.0,3620.9,7.5,1185.9,7058.12,0.0,786.31,3615.12,0.0,641.89,fdpp
2022-03-11T18:00:00+03:00,18:00,37473.0,9841.07,6065.04,4390.9,246.0,3711.5,7.5,1193.8,7144.12,0.0,780.31,3612.61,0.0,480.15,fdpp
2022-03-11T19:00:00+03:00,19:00,38316.75,9852.15,5807.94,4402.9,246.0,3713.5,7.5,1197.5,8218.72,0.0,778.27,3631.97,0.0,460.3,fdpp
2022-03-11T20:00:00+03:00,20:00,37299.63,8876.17,5720.73,4491.9,246.0,3666.5,7.5,1203.44,8310.42,0.0,776.05,3540.22,0.0,460.7,fdpp
2022-03-11T21:00:00+03:00,21:00,36326.02,8362.73,5548.87,4449.88,246.0,3600.5,7.5,1205.5,8165.22,0.0,779.11,3499.81,0.0,460.9,fdpp
2022-03-11T22:00:00+03:00,22:00,36017.03,7306.6,5153.93,4374.9,246.0,3602.5,8.5,1210.1,9402.32,0.0,770.51,3503.77,0.0,437.9,fdpp
2022-03-11T23:00:00+03:00,23:00,34772.15,6810.31,4776.95,4446.9,246.0,3602.5,7.5,1211.5,9041.32,0.0,761.49,3429.58,0.0,438.1,fdpp
2022-03-12T00:00:00+03:00,00:00,31933.62,5763.38,4502.73,4427.8,123.0,3456.7,7.5,1206.4,7926.92,0.0,756.81,3299.68,0.0,462.7,fdpp
2022-03-12T01:00:00+03:00,01:00,30133.45,5538.4,4233.61,4447.8,123.0,3457.7,7.5,1206.9,6600.42,0.0,760.48,3295.44,0.0,462.2,fdpp
2022-03-12T02:00:00+03:00,02:00,28915.53,5444.8,4147.32,4464.0,123.0,3457.7,7.5,1208.4,5689.12,0.0,762.91,3149.08,0.0,461.7,fdpp
2022-03-12T03:00:00+03:00,03:00,28134.4,5384.7,3967.09,4390.3,123.0,3385.7,7.5,1210.24,5312.32,0.0,755.48,3135.87,0.0,462.2,fdpp
2022-03-12T04:00:00+03:00,04:00,27965.67,5382.7,3978.38,4381.4,123.0,3384.7,7.5,1211.74,5161.22,0.0,756.28,3117.05,0.0,461.7,fdpp
2022-03-12T05:00:00+03:00,05:00,27999.12,5446.77,3903.24,4434.8,123.0,3384.7,7.5,1212.54,5147.72,0.0,755.43,3121.32,0.0,462.1,fdpp
2022-03-12T06:00:00+03:00,06:00,28082.34,5856.07,3851.76,4444.8,123.0,3384.7,7.5,1213.24,4807.72,0.0,754.83,3175.32,0.0,463.4,fdpp
2022-03-12T07:00:00+03:00,07:00,28952.57,6583.62,3720.36,4459.8,123.0,3384.7,7.5,1212.54,4921.62,0.0,755.38,3249.42,0.0,534.63,fdpp
2022-03-12T08:00:00+03:00,08:00,31481.71,8436.58,3557.86,4514.9,123.0,3456.7,7.5,1210.14,5279.62,0.0,762.53,3265.15,0.0,867.73,fdpp
2022-03-12T09:00:00+03:00,09:00,33138.26,9073.78,3545.5,4329.9,123.0,3456.7,7.5,1204.54,6169.92,0.0,773.23,3331.72,0.0,1122.47,fdpp
2022-03-12T10:00:00+03:00,10:00,33877.91,9030.28,3510.02,4392.9,123.0,3507.7,7.5,1198.7,6868.52,0.0,774.86,3221.42,0.0,1243.01,fdpp
