date,hour,upRegulationZeroCoded,upRegulationOneCoded,upRegulationTwoCoded,upRegulationDelivered,net,downRegulationZeroCoded,downRegulationOneCoded,downRegulationTwoCoded,downRegulationDelivered
2023-05-06T09:00:00+03:00,09:00,1851.75,0.0,0,1771.24,1771.24,0.0,0.0,0,0.0
2023-05-06T10:00:00+03:00,10:00,2070.33,0.0,0,2001.1,2001.1,0.0,0.0,0,0.0
2023-05-06T11:00:00+03:00,11:00,2345.67,0.0,0,2198.39,2198.39,0.0,0.0,0,0.0
2023-05-06T12:00:00+03:00,12:00,1816.05,24.0,0,1770.04,1741.62,28.42,0.0,0,-28.42
2023-05-06T13:00:00+03:00,13:00,843.28,658.0,0,1437.38,1374.88,62.5,0.0,0,-62.5
2023-05-06T14:00:00+03:00,14:00,1069.0,710.0,0,1728.08,1710.58,17.5,0.0,0,-17.5
2023-05-06T15:00:00+03:00,15:00,1135.25,659.0,0,1739.52,1739.52,0.0,0.0,0,0.0
2023-05-06T16:00:00+03:00,16:00,79.55,341.0,0,414.66,327.03,87.88,0.0,0,-87.63
2023-05-06T17:00:00+03:00,17:00,208.53,161.72,0,313.13,313.13,0.0,0.0,0,0.0
2023-05-06T18:00:00+03:00,18:00,247.88,0.0,0,189.5,-49.71,241.7,0.0,0,-239.21
2023-05-06T19:00:00+03:00,19:00,657.33,0.0,0,622.35,622.35,0.0,0.0,0,0.0
2023-05-06T20:00:00+03:00,20:00,1329.92,0.0,0,1302.82,1302.82,0.0,0.0,0,0.0
2023-05-06T21:00:00+03:00,21:00,1427.6,0.0,0,1371.66,1371.66,0.0,0.0,0,0.0
2023-05-06T22:00:00+03:00,22:00,671.45,0.0,0,640.98,586.56,55.0,0.0,0,-54.42
2023-05-06T23:00:00+03:00,23:00,292.93,0.0,0,285.33,241.42,43.92,0.0,0,-43.92
2023-05-07T00:00:00+03:00,00:00,345.0,0.0,0,309.89,261.56,48.33,0.0,0,-48.33
2023-05-07T01:00:00+03:00,01:00,739.85,0.0,0,665.56,617.73,47.83,0.0,0,-47.83
2023-05-07T02:00:00+03:00,02:00,799.8,0.0,0,752.37,646.08,107.73,0.0,0,-106.29
2023-05-07T03:00:00+03:00,03:00,519.28,0.0,0,473.88,410.88,63.0,0.0,0,-63.0
2023-05-07T04:00:00+03:00,04:00,141.0,0.0,0,117.9,117.9,0.0,0.0,0,0.0
2023-05-07T05:00:00+03:00,05:00,665.1,0.0,0,579.87,420.37,159.5,0.0,0,-159.5
2023-05-07T06:00:00+03:00,06:00,320.9,0.0,0,301.33,260.96,100.72,0.0,0,-40.37
2023-05-07T07:00:00+03:00,07:00,0.0,0.0,0,0.0,-664.9,1349.68,0.0,0,-664.9
2023-05-07T08:00:00+03:00,08:00,45.0,0.0,0,45.0,-1246.34,1436.95,0.0,0,-1291.34
2023-05-07T09:00:00+03:00,09:00,57.5,0.0,0,57.5,-836.4,919.0,0.0,0,-893.9
2023-05-07T10:00:00+03:00,10:00,149.38,232.0,0,338.91,59.15,281.47,0.0,0,-279.77
2023-05-07T11:00:00+03:00,11:00,22.7,409.0,0,431.7,53.18,419.99,0.0,0,-378.52
2023-05-07T12:00:00+03:00,12:00,0.0,409.0,0,409.0,-532.57,1113.6,0.0,0,-941.57
2023-05-07T13:00:00+03:00,13:00,0.0,409.0,0,409.0,-419.44,930.85,0.0,0,-828.44
2023-05-07T14:00:00+03:00,14:00,0.0,450.0,0,450.0,-165.43,720.17,0.0,0,-615.43
2023-05-07T15:00:00+03:00,15:00,43.75,473.0,0,516.75,-179.39,803.67,0.0,0,-696.14
2023-05-07T16:00:00+03:00,16:00,0.0,461.0,0,461.0,-966.49,1574.97,0.0,0,-1427.49
2023-05-07T17:00:00+03:00,17:00,127.75,77.92,0,205.43,-412.49,627.6,0.0,0,-617.92
2023-05-07T18:00:00+03:00,18:00,134.75,0.0,0,132.77,132.77,0.0,0.0,0,0.0
2023-05-07T19:00:00+03:00,19:00,324.82,0.0,0,241.99,241.99,0.0,0.0,0,0.0
2023-05-07T20:00:00+03:00,20:00,751.63,0.0,0,751.63,751.63,0.0,0.0,0,0.0
2023-05-07T21:00:00+03:00,21:00,907.73,0.0,0,901.72,866.74,38.82,0.0,0,-34.98
2023-05-07T22:00:00+03:00,22:00,1340.0,0.0,0,1305.76,1229.26,76.5,0.0,0,-76.5
2023-05-07T23:00:00+03:00,23:00,961.12,0.0,0,907.5,827.57,80.17,0.0,0,-79.93
2023-05-08T00:00:00+03:00,00:00,0.0,0.0,0,0.0,-39.26,40.0,0.0,0,-39.26
2023-05-08T01:00:00+03:00,01:00,936.15,0.0,0,439.54,242.52,197.27,0.0,0,-197.02
2023-05-08T02:00:00+03:00,02:00,1004.0,0.0,0,457.36,367.53,89.83,0.0,0,-89.83
2023-05-08T03:00:00+03:00,03:00,954.0,0.0,0,432.32,305.97,126.5,0.0,0,-126.35
2023-05-08T04:00:00+03:00,04:00,769.97,0.0,0,305.1,292.18,12.92,0.0,0,-12.92
2023-05-08T05:00:00+03:00,05:00,708.57,0.0,0,305.07,145.95,187.68,0.0,0,-159.12
2023-05-08T06:00:00+03:00,06:00,0.0,0.0,0,0.0,-1228.76,1699.57,0.0,0,-1228.76
2023-05-08T07:00:00+03:00,07:00,10.42,243.0,0,252.42,-1396.95,1810.85,0.0,0,-1649.36
2023-05-08T08:00:00+03:00,08:00,1045.58,106.5,0,979.06,926.09,55.9,0.0,0,-52.97
2023-05-08T09:00:00+03:00,09:00,2230.0,0.0,0,1747.51,1747.51,0.0,0.0,0,0.0
2023-05-08T10:00:00+03:00,10:00,715.43,344.0,0,1058.57,1058.57,0.0,0.0,0,0.0
2023-05-08T11:00:00+03:00,11:00,734.37,390.0,0,1124.24,1124.24,0.0,0.0,0,0.0
2023-05-08T12:00:00+03:00,12:00,0.0,394.0,0,394.0,-50.17,486.75,0.0,0,-444.17
2023-05-08T13:00:00+03:00,13:00,0.0,414.0,0,414.0,-364.26,790.37,0.0,0,-778.26
2023-05-08T14:00:00+03:00,14:00,0.0,398.0,0,398.0,398.0,0.0,0.0,0,0.0
2023-05-08T15:00:00+03:00,15:00,5.17,395.0,0,400.17,400.17,0.0,0.0,0,0.0
2023-05-08T16:00:00+03:00,16:00,440.15,394.0,0,833.94,833.94,0.0,0.0,0,0.0
2023-05-08T17:00:00+03:00,17:00,536.5,332.0,0,868.3,868.3,0.0,0.0,0,0.0
2023-05-08T18:00:00+03:00,18:00,204.45,308.0,0,502.45,502.45,0.0,0.0,0,0.0
2023-05-08T19:00:00+03:00,19:00,1580.73,0.0,0,1431.06,1431.06,0.0,0.0,0,0.0
2023-05-08T20:00:00+03:00,20:00,2566.93,0.0,0,2284.36,2284.36,0.0,0.0,0,0.0
2023-05-08T21:00:00+03:00,21:00,2067.58,0.0,0,1903.28,1839.23,64.17,0.0,0,-64.05
2023-05-08T22:00:00+03:00,22:00,585.38,0.0,0,496.85,387.35,109.5,0.0,0,-109.5
2023-05-08T23:00:00+03:00,23:00,396.25,0.0,0,377.3,-30.4,418.7,0.0,0,-407.7
2023-05-09T00:00:00+03:00,00:00,959.78,0.0,0,793.18,772.35,20.83,0.0,0,-20.83
2023-05-09T01:00:00+03:00,01:00,906.32,0.0,0,799.93,799.93,0.0,0.0,0,0.0
2023-05-09T02:00:00+03:00,02:00,270.0,0.0,0,188.1,188.1,0.0,0.0,0,0.0
2023-05-09T03:00:00+03:00,03:00,0.0,0.0,0,0.0,-73.5,73.5,0.0,0,-73.5
2023-05-09T04:00:00+03:00,04:00,0.0,0.0,0,0.0,-131.67,131.67,0.0,0,-131.67
2023-05-09T05:00:00+03:00,05:00,0.0,0.0,0,0.0,-128.83,128.83,0.0,0,-128.83
2023-05-09T06:00:00+03:00,06:00,0.0,0.0,0,0.0,-177.2,202.03,0.0,0,-177.2
2023-05-09T07:00:00+03:00,07:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2023-05-09T08:00:00+03:00,08:00,980.78,0.0,0,689.79,652.13,37.67,0.0,0,-37.67
2023-05-09T09:00:00+03:00,09:00,1138.08,0.0,0,964.94,964.94,0.0,0.0,0,0.0
2023-05-09T10:00:00+03:00,10:00,0.0,0.0,0,0.0,-491.82,656.5,0.0,0,-491.82
2023-05-09T11:00:00+03:00,11:00,0.0,0.0,0,0.0,-510.57,577.43,0.0,0,-510.57
2023-05-09T12:00:00+03:00,12:00,0.0,0.0,0,0.0,-518.47,695.0,0.0,0,-518.47
2023-05-09T13:00:00+03:00,13:00,27.5,0.0,0,27.5,-364.59,438.6,0.0,0,-392.09
2023-05-09T14:00:00+03:00,14:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2023-05-09T15:00:00+03:00,15:00,216.75,0.0,0,175.41,175.41,0.0,0.0,0,0.0
2023-05-09T16:00:00+03:00,16:00,1380.32,0.0,0,1125.33,1125.33,0.0,0.0,0,0.0
2023-05-09T17:00:00+03:00,17:00,2088.17,0.0,0,1886.61,1886.61,0.0,0.0,0,0.0
2023-05-09T18:00:00+03:00,18:00,1323.57,0.0,0,1269.08,1269.08,0.0,0.0,0,0.0
2023-05-09T19:00:00+03:00,19:00,392.53,0.0,0,390.12,390.12,0.0,0.0,0,0.0
2023-05-09T20:00:00+03:00,20:00,1448.68,0.0,0,1428.48,1409.81,18.67,0.0,0,-18.67
2023-05-09T21:00:00+03:00,21:00,1437.1,0.0,0,1408.94,1408.94,0.0,0.0,0,0.0
2023-05-09T22:00:00+03:00,22:00,0.0,0.0,0,0.0,-125.12,125.12,0.0,0,-125.12
2023-05-09T23:00:00+03:00,23:00,805.53,0.0,0,771.4,682.77,88.63,0.0,0,-88.63
2023-05-10T00:00:00+03:00,00:00,541.0,0.0,0,501.95,501.95,0.0,0.0,0,0.0
2023-05-10T01:00:00+03:00,01:00,600.58,0.0,0,577.43,577.43,0.0,0.0,0,0.0
2023-05-10T02:00:00+03:00,02:00,770.1,0.0,0,701.92,701.92,0.0,0.0,0,0.0
2023-05-10T03:00:00+03:00,03:00,700.0,0.0,0,662.32,615.6,49.72,0.0,0,-46.72
2023-05-10T04:00:00+03:00,04:00,563.67,0.0,0,436.48,436.48,0.0,0.0,0,0.0
2023-05-10T05:00:00+03:00,05:00,767.0,0.0,0,650.42,516.62,133.8,0.0,0,-133.8
2023-05-10T06:00:00+03:00,06:00,907.47,0.0,0,662.0,662.0,0.0,0.0,0,0.0
2023-05-10T07:00:00+03:00,07:00,1055.65,0.0,0,420.99,420.99,0.0,0.0,0,0.0
2023-05-10T08:00:00+03:00,08:00,1591.54,0.0,0,951.97,951.97,0.0,0.0,0,0.0
2023-05-10T09:00:00+03:00,09:00,1534.57,0.0,0,995.22,995.22,0.0,0.0,0,0.0
2023-05-10T10:00:00+03:00,10:00,737.45,0.0,0,402.5,368.91,33.58,0.0,0,-33.58
2023-05-10T11:00:00+03:00,11:00,943.45,0.0,0,782.27,751.27,31.0,0.0,0,-31.0
2023-05-10T12:00:00+03:00,12:00,563.38,0.0,0,429.11,429.11,0.0,0.0,0,0.0
2023-05-10T13:00:00+03:00,13:00,610.45,0.0,0,524.13,524.13,0.0,0.0,0,0.0
2023-05-10T14:00:00+03:00,14:00,1308.0,0.0,0,1196.09,1196.09,0.0,0.0,0,0.0
2023-05-10T15:00:00+03:00,15:00,1288.15,0.0,0,1202.13,1202.13,0.0,0.0,0,0.0
2023-05-10T16:00:00+03:00,16:00,1949.25,0.0,0,1597.56,1597.56,0.0,0.0,0,0.0
2023-05-10T17:00:00+03:00,17:00,2102.25,0.0,0,1664.57,1664.57,0.0,0.0,0,0.0
2023-05-10T18:00:00+03:00,18:00,1886.62,0.0,0,1483.51,1483.51,0.0,0.0,0,0.0
2023-05-10T19:00:00+03:00,19:00,1818.83,0.0,0,1573.91,1573.91,0.0,0.0,0,0.0
2023-05-10T20:00:00+03:00,20:00,2151.0,0.0,0,1829.73,1829.73,0.0,0.0,0,0.0
2023-05-10T21:00:00+03:00,21:00,2153.83,0.0,0,1820.1,1820.1,0.0,0.0,0,0.0
2023-05-10T22:00:00+03:00,22:00,527.0,0.0,0,496.92,460.91,36.08,0.0,0,-36.01
2023-05-10T23:00:00+03:00,23:00,760.0,0.0,0,680.43,612.93,67.5,0.0,0,-67.5
2023-05-11T00:00:00+03:00,00:00,1359.0,0.0,0,1209.31,1066.81,142.62,0.0,0,-142.5
2023-05-11T01:00:00+03:00,01:00,1659.0,0.0,0,1425.05,1345.22,79.83,0.0,0,-79.83
2023-05-11T02:00:00+03:00,02:00,1087.0,0.0,0,799.0,769.0,30.0,0.0,0,-30.0
2023-05-11T03:00:00+03:00,03:00,649.0,0.0,0,640.23,640.23,0.0,0.0,0,0.0
2023-05-11T04:00:00+03:00,04:00,1002.47,0.0,0,897.06,873.48,24.58,0.0,0,-23.58
2023-05-11T05:00:00+03:00,05:00,1005.68,0.0,0,885.74,825.79,59.95,0.0,0,-59.95
2023-05-11T06:00:00+03:00,06:00,598.0,0.0,0,576.86,547.94,29.58,0.0,0,-28.92
2023-05-11T07:00:00+03:00,07:00,1171.39,0.0,0,1079.32,1079.32,0.0,0.0,0,0.0
2023-05-11T08:00:00+03:00,08:00,2590.43,0.0,0,2226.5,2226.5,0.0,0.0,0,0.0
2023-05-11T09:00:00+03:00,09:00,2694.08,0.0,0,2353.47,2353.47,0.0,0.0,0,0.0
2023-05-11T10:00:00+03:00,10:00,2129.88,0.0,0,1997.2,1997.2,0.0,0.0,0,0.0
2023-05-11T11:00:00+03:00,11:00,2256.83,0.0,0,2204.48,2157.98,46.5,0.0,0,-46.5
2023-05-11T12:00:00+03:00,12:00,1093.07,0.0,0,891.14,891.14,0.0,0.0,0,0.0
2023-05-11T13:00:00+03:00,13:00,715.03,0.0,0,443.3,443.3,0.0,0.0,0,0.0
2023-05-11T14:00:00+03:00,14:00,688.02,0.0,0,597.37,597.37,0.0,0.0,0,0.0
2023-05-11T15:00:00+03:00,15:00,1282.35,0.0,0,939.31,939.31,0.0,0.0,0,0.0
2023-05-11T16:00:00+03:00,16:00,1343.67,0.0,0,1058.05,1058.05,0.0,0.0,0,0.0
2023-05-11T17:00:00+03:00,17:00,2180.33,0.0,0,1978.32,1978.32,0.0,0.0,0,0.0
2023-05-11T18:00:00+03:00,18:00,1181.25,0.0,0,1040.88,1040.88,0.0,0.0,0,0.0
2023-05-11T19:00:00+03:00,19:00,1005.18,0.0,0,952.28,952.28,0.0,0.0,0,0.0
2023-05-11T20:00:00+03:00,20:00,2089.37,0.0,0,1959.03,1939.92,19.25,0.0,0,-19.11
2023-05-11T21:00:00+03:00,21:00,1418.6,0.0,0,1319.53,1285.03,34.5,0.0,0,-34.5
2023-05-11T22:00:00+03:00,22:00,687.72,0.0,0,578.71,457.21,127.5,0.0,0,-121.5
2023-05-11T23:00:00+03:00,23:00,840.65,0.0,0,725.8,564.97,160.83,0.0,0,-160.83
2023-05-12T00:00:00+03:00,00:00,883.25,0.0,0,824.64,626.1,198.57,0.0,0,-198.54
2023-05-12T01:00:00+03:00,01:00,247.45,0.0,0,247.45,194.75,52.7,0.0,0,-52.7
2023-05-12T02:00:00+03:00,02:00,308.72,0.0,0,260.06,260.06,0.0,0.0,0,0.0
2023-05-12T03:00:00+03:00,03:00,0.0,0.0,0,0.0,-10.5,10.5,0.0,0,-10.5
2023-05-12T04:00:00+03:00,04:00,0.0,0.0,0,0.0,-35.25,35.25,0.0,0,-35.25
2023-05-12T05:00:00+03:00,05:00,14.5,0.0,0,14.5,-3.58,18.08,0.0,0,-18.08
2023-05-12T06:00:00+03:00,06:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2023-05-12T07:00:00+03:00,07:00,27.0,0.0,0,27.0,27.0,0.0,0.0,0,0.0
2023-05-12T08:00:00+03:00,08:00,1367.2,0.0,0,1163.99,1163.99,0.0,0.0,0,0.0
2023-05-12T09:00:00+03:00,09:00,2155.3,0.0,0,2011.07,2011.07,0.0,0.0,0,0.0
2023-05-12T10:00:00+03:00,10:00,2129.6,0.0,0,1889.48,1889.48,0.0,0.0,0,0.0
2023-05-12T11:00:00+03:00,11:00,2012.73,0.0,0,1910.08,1910.08,0.0,0.0,0,0.0
2023-05-12T12:00:00+03:00,12:00,708.4,0.0,0,692.81,668.51,24.3,0.0,0,-24.3
2023-05-12T13:00:00+03:00,13:00,12.5,0.0,0,12.4,-311.34,332.87,24.17,0,-323.74
2023-05-12T14:00:00+03:00,14:00,297.0,0.0,0,295.83,222.1,0.0,101.5,0,-73.73
2023-05-12T15:00:00+03:00,15:00,1435.52,0.0,0,1351.24,1268.34,0.0,91.33,0,-82.9
2023-05-12T16:00:00+03:00,16:00,1361.67,0.0,0,1304.75,1258.25,0.0,46.5,0,-46.5
2023-05-12T17:00:00+03:00,17:00,1311.0,0.0,0,1252.82,1231.48,0.0,21.33,0,-21.33
2023-05-12T18:00:00+03:00,18:00,1119.0,0.0,0,1053.29,1053.29,0.0,0.0,0,0.0
2023-05-12T19:00:00+03:00,19:00,479.03,0.0,0,416.74,317.57,99.17,0.0,0,-99.17
2023-05-12T20:00:00+03:00,20:00,0.0,0.0,0,0.0,-16.47,16.5,0.0,0,-16.47
2023-05-12T21:00:00+03:00,21:00,0.0,0.0,0,0.0,-571.94,600.55,0.0,0,-571.94
2023-05-12T22:00:00+03:00,22:00,0.0,0.0,0,0.0,-1115.65,1127.73,0.0,0,-1115.65
2023-05-12T23:00:00+03:00,23:00,0.0,0.0,0,0.0,-793.52,793.88,0.0,0,-793.52
2023-05-13T00:00:00+03:00,00:00,456.63,0.0,0,447.38,75.51,374.45,0.0,0,-371.87
2023-05-13T01:00:00+03:00,01:00,27.0,0.0,0,27.0,-161.86,202.7,0.0,0,-188.86
2023-05-13T02:00:00+03:00,02:00,604.87,0.0,0,560.03,496.81,66.23,0.0,0,-63.22
2023-05-13T03:00:00+03:00,03:00,795.45,0.0,0,678.23,645.2,33.33,0.0,0,-33.03
2023-05-13T04:00:00+03:00,04:00,374.0,0.0,0,352.04,293.54,58.5,0.0,0,-58.5
2023-05-13T05:00:00+03:00,05:00,614.12,0.0,0,593.78,571.03,22.75,0.0,0,-22.75
2023-05-13T06:00:00+03:00,06:00,324.0,0.0,0,244.69,244.69,0.0,0.0,0,0.0
2023-05-13T07:00:00+03:00,07:00,565.1,0.0,0,497.52,497.52,0.0,0.0,0,0.0
2023-05-13T08:00:00+03:00,08:00,1199.72,0.0,0,1095.79,1095.79,0.0,0.0,0,0.0
2023-05-13T09:00:00+03:00,09:00,1986.48,0.0,0,1864.89,1864.89,0.0,0.0,0,0.0
2023-05-13T10:00:00+03:00,10:00,2246.33,0.0,0,2117.71,2117.71,0.0,0.0,0,0.0
2023-05-13T11:00:00+03:00,11:00,2331.17,0.0,0,2228.88,2228.88,0.0,0.0,0,0.0
2023-05-13T12:00:00+03:00,12:00,1779.35,0.0,0,1584.56,1584.56,0.0,0.0,0,0.0
2023-05-13T13:00:00+03:00,13:00,1709.25,0.0,0,1557.9,1557.9,0.0,0.0,0,0.0
2023-05-13T14:00:00+03:00,14:00,2433.0,0.0,0,2325.6,2325.6,0.0,0.0,0,0.0
2023-05-13T15:00:00+03:00,15:00,2246.0,0.0,0,2020.94,2020.94,0.0,0.0,0,0.0
2023-05-13T16:00:00+03:00,16:00,1188.28,0.0,0,1107.15,1107.15,0.0,0.0,0,0.0
2023-05-13T17:00:00+03:00,17:00,1049.03,0.0,0,958.67,958.67,0.0,0.0,0,0.0
2023-05-13T18:00:00+03:00,18:00,1210.37,0.0,0,1130.88,1022.71,108.17,0.0,0,-108.17
2023-05-13T19:00:00+03:00,19:00,1304.55,0.0,0,1161.02,1161.02,0.0,0.0,0,0.0
2023-05-13T20:00:00+03:00,20:00,2471.17,0.0,0,2369.88,2369.88,0.0,0.0,0,0.0
2023-05-13T21:00:00+03:00,21:00,2407.88,0.0,0,2313.13,2313.13,0.0,0.0,0,0.0
2023-05-13T22:00:00+03:00,22:00,1523.5,0.0,0,1416.0,1371.0,45.0,0.0,0,-45.0
2023-05-13T23:00:00+03:00,23:00,1901.37,0.0,0,1732.38,1488.2,244.67,0.0,0,-244.18
2023-05-14T00:00:00+03:00,00:00,1639.17,0.0,0,1496.26,1308.17,188.73,0.0,0,-188.09
2023-05-14T01:00:00+03:00,01:00,1460.67,0.0,0,1351.05,1226.73,124.32,0.0,0,-124.32
2023-05-14T02:00:00+03:00,02:00,533.0,0.0,0,499.67,291.61,217.58,0.0,0,-208.05
2023-05-14T03:00:00+03:00,03:00,0.0,0.0,0,0.0,-16.65,17.48,0.0,0,-16.65
2023-05-14T04:00:00+03:00,04:00,9.17,0.0,0,9.17,9.17,0.0,0.0,0,0.0
2023-05-14T05:00:00+03:00,05:00,23.33,0.0,0,23.33,7.67,15.67,0.0,0,-15.67
2023-05-14T06:00:00+03:00,06:00,0.0,0.0,0,0.0,-353.63,418.0,0.0,0,-353.63
2023-05-14T07:00:00+03:00,07:00,0.0,0.0,0,0.0,-895.83,1051.53,0.0,0,-895.83
2023-05-14T08:00:00+03:00,08:00,0.0,0.0,0,0.0,-1440.78,1496.2,0.0,0,-1440.78
2023-05-14T09:00:00+03:00,09:00,0.0,0.0,0,0.0,-1770.53,1826.0,0.0,0,-1770.53
2023-05-14T10:00:00+03:00,10:00,0.0,0.0,0,0.0,-2081.82,2129.27,0.0,0,-2081.82
2023-05-14T11:00:00+03:00,11:00,0.0,0.0,0,0.0,-2471.29,2566.3,0.0,0,-2471.29
2023-05-14T12:00:00+03:00,12:00,0.0,0.0,0,0.0,-2372.98,2482.03,0.0,0,-2372.98
2023-05-14T13:00:00+03:00,13:00,0.0,0.0,0,0.0,-2228.23,2277.38,0.0,0,-2228.23
2023-05-14T14:00:00+03:00,14:00,0.0,0.0,0,0.0,-2121.06,2217.03,0.0,0,-2121.06
2023-05-14T15:00:00+03:00,15:00,89.4,0.0,0,89.4,-2194.08,2666.0,0.0,0,-2283.48
2023-05-14T16:00:00+03:00,16:00,80.0,0.0,0,46.09,-898.51,1031.35,0.0,0,-944.59
2023-05-14T17:00:00+03:00,17:00,818.15,0.0,0,564.45,564.45,0.0,0.0,0,0.0
2023-05-14T18:00:00+03:00,18:00,136.3,0.0,0,119.21,69.21,54.0,0.0,0,-50.0
2023-05-14T19:00:00+03:00,19:00,639.05,0.0,0,467.82,398.28,70.25,0.0,0,-69.54
2023-05-14T20:00:00+03:00,20:00,1787.15,0.0,0,1610.73,1610.73,0.0,0.0,0,0.0
2023-05-14T21:00:00+03:00,21:00,2093.17,0.0,0,1941.08,1941.08,0.0,0.0,0,0.0
2023-05-14T22:00:00+03:00,22:00,1452.5,0.0,0,1346.25,1312.33,33.92,0.0,0,-33.92
2023-05-14T23:00:00+03:00,23:00,1320.0,0.0,0,1195.0,1185.83,9.17,0.0,0,-9.17
2023-05-15T00:00:00+03:00,00:00,1489.15,0.0,0,1389.06,1162.88,227.28,0.0,0,-226.18
2023-05-15T01:00:00+03:00,01:00,1216.25,0.0,0,1155.76,1063.84,91.92,0.0,0,-91.92
2023-05-15T02:00:00+03:00,02:00,581.03,0.0,0,538.78,538.78,0.0,0.0,0,0.0
2023-05-15T03:00:00+03:00,03:00,255.25,0.0,0,226.91,226.91,0.0,0.0,0,0.0
2023-05-15T04:00:00+03:00,04:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2023-05-15T05:00:00+03:00,05:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2023-05-15T06:00:00+03:00,06:00,0.0,0.0,0,0.0,-340.33,347.43,0.0,0,-340.33
2023-05-15T07:00:00+03:00,07:00,33.5,0.0,0,33.5,-638.52,677.08,0.0,0,-672.02
2023-05-15T08:00:00+03:00,08:00,1215.6,0.0,0,1081.63,969.05,114.58,0.0,0,-112.58
2023-05-15T09:00:00+03:00,09:00,1247.87,0.0,0,1137.68,1111.82,13.83,15.47,0,-25.86
2023-05-15T10:00:00+03:00,10:00,1496.38,0.0,0,1362.94,825.94,0.0,537.0,0,-537.0
2023-05-15T11:00:00+03:00,11:00,2263.7,0.0,0,2112.23,1490.42,86.38,536.12,0,-621.82
2023-05-15T12:00:00+03:00,12:00,2845.98,0.0,0,2393.25,1776.25,0.0,617.0,0,-617.0
2023-05-15T13:00:00+03:00,13:00,606.78,1170.0,0,1688.26,1223.81,0.0,464.45,0,-464.45
2023-05-15T14:00:00+03:00,14:00,2571.0,0.0,0,2355.82,1975.15,0.0,383.5,0,-380.67
2023-05-15T15:00:00+03:00,15:00,2574.0,0.0,0,2372.29,1944.29,0.0,428.0,0,-428.0
2023-05-15T16:00:00+03:00,16:00,2178.92,0.0,0,2093.48,1331.06,18.33,748.0,0,-762.41
2023-05-15T17:00:00+03:00,17:00,2116.58,0.0,0,2026.54,1342.71,0.0,684.17,0,-683.83
2023-05-15T18:00:00+03:00,18:00,971.63,0.0,0,939.62,523.67,133.95,282.75,0,-415.96
2023-05-15T19:00:00+03:00,19:00,1632.4,0.0,0,1515.36,1486.2,29.17,0.0,0,-29.17
2023-05-15T20:00:00+03:00,20:00,2211.95,0.0,0,2088.91,2088.91,0.0,0.0,0,0.0
2023-05-15T21:00:00+03:00,21:00,2222.23,0.0,0,2120.19,2080.67,39.95,0.0,0,-39.52
2023-05-15T22:00:00+03:00,22:00,725.28,864.0,0,1523.07,1414.72,108.35,0.0,0,-108.35
2023-05-15T23:00:00+03:00,23:00,0.0,584.0,0,584.0,470.42,113.58,0.0,0,-113.58
2023-05-16T00:00:00+03:00,00:00,1358.87,0.0,0,1271.36,1092.59,178.77,0.0,0,-178.77
2023-05-16T01:00:00+03:00,01:00,921.85,0.0,0,921.85,805.18,116.67,0.0,0,-116.67
2023-05-16T02:00:00+03:00,02:00,1077.62,0.0,0,988.96,962.79,26.17,0.0,0,-26.17
2023-05-16T03:00:00+03:00,03:00,1462.23,0.0,0,1383.69,1383.69,0.0,0.0,0,0.0
2023-05-16T04:00:00+03:00,04:00,1495.0,0.0,0,1409.62,1377.95,31.67,0.0,0,-31.67
2023-05-16T05:00:00+03:00,05:00,1447.62,0.0,0,1292.9,1292.9,0.0,0.0,0,0.0
2023-05-16T06:00:00+03:00,06:00,726.45,0.0,0,585.98,585.98,0.0,0.0,0,0.0
2023-05-16T07:00:00+03:00,07:00,874.07,8.0,0,756.48,756.48,0.0,0.0,0,0.0
2023-05-16T08:00:00+03:00,08:00,1035.93,264.0,0,1140.86,929.87,97.33,114.0,0,-210.99
2023-05-16T09:00:00+03:00,09:00,1243.57,887.0,0,1698.82,1119.5,58.33,546.0,0,-579.31
2023-05-16T10:00:00+03:00,10:00,780.5,858.0,0,1383.98,975.18,0.0,408.8,0,-408.8
2023-05-16T11:00:00+03:00,11:00,351.85,891.0,0,1077.58,1017.43,60.15,0.0,0,-60.15
2023-05-16T12:00:00+03:00,12:00,0.0,856.0,0,856.0,730.26,128.42,0.0,0,-125.74
2023-05-16T13:00:00+03:00,13:00,80.45,848.0,0,918.63,694.98,244.02,0.0,0,-223.65
2023-05-16T14:00:00+03:00,14:00,1363.0,947.0,0,1816.01,1816.01,0.0,0.0,0,0.0
2023-05-16T15:00:00+03:00,15:00,1131.58,982.0,0,1644.78,1644.78,0.0,0.0,0,0.0
2023-05-16T16:00:00+03:00,16:00,2403.76,0.0,0,2074.35,2074.35,0.0,0.0,0,0.0
2023-05-16T17:00:00+03:00,17:00,2488.42,0.0,0,2162.43,2162.43,0.0,0.0,0,0.0
2023-05-16T18:00:00+03:00,18:00,1438.42,0.0,0,1130.99,1130.99,0.0,0.0,0,0.0
2023-05-16T19:00:00+03:00,19:00,1415.0,0.0,0,1255.8,1255.8,0.0,0.0,0,0.0
2023-05-16T20:00:00+03:00,20:00,2557.32,0.0,0,2467.69,2467.69,0.0,0.0,0,0.0
